sep=;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;154835918;100;PredRedLPP;R2G;7;100;12.49883;14.80969;6.640059;19.64733;578.3402;100.1675;99.99055;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;118.4775;22.4589312;1.03412;0.0009576388;1.02724;0.004149119;0.1023727;0.08186541;0.0846209;4;2.666667;0.1481482;0.1218377;(0.2, 0.2);(-72.6, 125.3);2.035537;0.1077441;

TrialId = 17;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;73461018;100;PredRedLPP;R2G;8;100;11.10787;12.95857;7.802502;7.546237;560.4395;99.43011;99.97039;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;116.6271;18.8913792;1.040897;0.001121929;1.068961;0.003628157;0.1031053;0.08130144;0.08310534;3.333334;2.666667;0.1574692;0.1370958;(-0.1, -0.1);(-60.9, -47.3);2.135411;0.1078727;

TrialId = 18;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1662187464;100;PredRedLPP;R2G;8;100;11.1076;12.99376;7.27368;19.89831;582.6028;99.03294;99.96709;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;116.9438;19.2524544;1.047258;0.001043629;0.9348189;0.004097149;0.1056882;0.08369414;0.08603597;3.428572;2.666667;0.177215;0.1610459;(0.0, 0.0);(29.6, 56.2);2.114668;0.107851;

TrialId = 19;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1763205725;100;PredRedLPP;R2G;8;100;11.10834;13.0697;7.468381;5.91578;557.5154;100.0528;99.97784;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;117.6273;19.0435456;1.036792;0.001065987;1.012292;0.002158578;0.1017825;0.0797606;0.08061264;3.100001;2.666667;0.1973089;0.1776614;(0.1, 0.0);(8.9, 20.8);2.180635;0.1078008;

TrialId = 20;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;287061801;100;PredRedLPP;R2G;8;100;11.10824;13.28641;7.68908;4.814651;557.1221;99.76107;99.97344;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;119.5777;19.1379328;1.040829;0.001101638;1.143487;0.001531185;0.1007004;0.07827453;0.0786434;4;2.285714;0.1624716;0.1335681;(0.0, 0.0);(-48.5, 124.7);2.055334;0.1076676;

TrialId = 21;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
